,기준일자,User_ID,기관번호,연체등록일자,연체금액,기관,연체분류,연체사항,세부사항
4769,201708,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4770,201709,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4771,201710,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4772,201711,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4773,201712,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4774,201801,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4775,201802,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4776,201803,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4777,201804,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4778,201805,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4779,201806,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4780,201807,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4781,201808,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4782,201809,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4783,201810,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4784,201811,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4785,201812,X7372624326027675707,X7095684971913878441,201605,1000,신용카드사,신용도판단,대출연체,신용카드대금연체
4786,201612,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4787,201701,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4788,201702,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4789,201703,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4790,201704,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4791,201705,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4792,201706,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4793,201707,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4794,201708,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4795,201709,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4796,201710,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4797,201711,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4798,201712,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4799,201801,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4800,201802,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
4801,201803,X7421483521150250678,X1939988105634488882,201507,420,상호저축,신용도판단,대출연체,원금이자연체
